file_name,synth_prediction
POSCAR_mp-1342_copy1_opt.vasp,1
POSCAR_mp-1342_copy2_opt.vasp,1
POSCAR_mp-1343_copy1_opt.vasp,0
POSCAR_mp-1343_copy2_opt.vasp,0
POSCAR_mp-13446_copy1_opt.vasp,0
POSCAR_mp-13446_copy2_opt.vasp,0
POSCAR_mp-13447_copy1_opt.vasp,0
POSCAR_mp-13447_copy2_opt.vasp,0
POSCAR_mp-13449_copy1_opt.vasp,0
POSCAR_mp-13449_copy2_opt.vasp,0
POSCAR_mp-1344_copy1_opt.vasp,0
POSCAR_mp-1344_copy2_opt.vasp,0
POSCAR_mp-13452_copy2_opt.vasp,0
POSCAR_mp-1345_copy1_opt.vasp,0
POSCAR_mp-1345_copy2_opt.vasp,0
POSCAR_mp-1346_copy1_opt.vasp,0
POSCAR_mp-1346_copy2_opt.vasp,0
POSCAR_mp-13470_copy1_opt.vasp,0
POSCAR_mp-13470_copy2_opt.vasp,0
POSCAR_mp-1347_copy1_opt.vasp,0
POSCAR_mp-1347_copy2_opt.vasp,0
POSCAR_mp-13480_copy1_opt.vasp,0
POSCAR_mp-13480_copy2_opt.vasp,0
POSCAR_mp-13495_copy1_opt.vasp,1
POSCAR_mp-13496_copy2_opt.vasp,0
POSCAR_mp-13497_copy1_opt.vasp,0
POSCAR_mp-13497_copy2_opt.vasp,0
POSCAR_mp-13498_copy2_opt.vasp,0
POSCAR_mp-13499_copy1_opt.vasp,0
POSCAR_mp-1349_copy1_opt.vasp,0
POSCAR_mp-1349_copy2_opt.vasp,0
POSCAR_mp-13503_copy1_opt.vasp,1
POSCAR_mp-13503_copy2_opt.vasp,0
POSCAR_mp-1352_copy2_opt.vasp,1
POSCAR_mp-13567_copy1_opt.vasp,0
POSCAR_mp-13567_copy2_opt.vasp,0
POSCAR_mp-13568_copy1_opt.vasp,0
POSCAR_mp-13568_copy2_opt.vasp,0
POSCAR_mp-1356_copy1_opt.vasp,0
POSCAR_mp-1356_copy2_opt.vasp,0
POSCAR_mp-1357_copy1_opt.vasp,0
POSCAR_mp-1357_copy2_opt.vasp,1
POSCAR_mp-1358_copy1_opt.vasp,0
POSCAR_mp-1358_copy2_opt.vasp,0
POSCAR_mp-1359_copy1_opt.vasp,0
POSCAR_mp-1359_copy2_opt.vasp,0
POSCAR_mp-1363_copy1_opt.vasp,0
POSCAR_mp-1364_copy1_opt.vasp,0
POSCAR_mp-1364_copy2_opt.vasp,0
POSCAR_mp-13679_copy1_opt.vasp,1
POSCAR_mp-13679_copy2_opt.vasp,0
POSCAR_mp-1367_copy1_opt.vasp,0
POSCAR_mp-1367_copy2_opt.vasp,0
POSCAR_mp-13682_copy1_opt.vasp,0
POSCAR_mp-13682_copy2_opt.vasp,1
POSCAR_mp-13683_copy1_opt.vasp,0
POSCAR_mp-13683_copy2_opt.vasp,0
POSCAR_mp-13686_copy1_opt.vasp,0
POSCAR_mp-13686_copy2_opt.vasp,0
POSCAR_mp-13688_copy1_opt.vasp,0
POSCAR_mp-13688_copy2_opt.vasp,0
POSCAR_mp-1371_copy1_opt.vasp,0
POSCAR_mp-1371_copy2_opt.vasp,1
POSCAR_mp-1373_copy1_opt.vasp,0
POSCAR_mp-1373_copy2_opt.vasp,0
POSCAR_mp-1377_copy1_opt.vasp,0
POSCAR_mp-1377_copy2_opt.vasp,0
POSCAR_mp-1379_copy1_opt.vasp,1
POSCAR_mp-1379_copy2_opt.vasp,1
POSCAR_mp-1380_copy1_opt.vasp,1
POSCAR_mp-1380_copy2_opt.vasp,0
POSCAR_mp-1382_copy2_opt.vasp,0
POSCAR_mp-1383_copy1_opt.vasp,0
POSCAR_mp-1383_copy2_opt.vasp,0
POSCAR_mp-13841_copy1_opt.vasp,1
POSCAR_mp-13841_copy2_opt.vasp,0
POSCAR_mp-1384_copy1_opt.vasp,0
POSCAR_mp-13852_copy1_opt.vasp,0
POSCAR_mp-13852_copy2_opt.vasp,0
POSCAR_mp-13853_copy1_opt.vasp,0
POSCAR_mp-13853_copy2_opt.vasp,1
POSCAR_mp-13862_copy1_opt.vasp,0
POSCAR_mp-13862_copy2_opt.vasp,0
POSCAR_mp-13868_copy1_opt.vasp,1
POSCAR_mp-13868_copy2_opt.vasp,0
POSCAR_mp-1386_copy1_opt.vasp,0
POSCAR_mp-13871_copy1_opt.vasp,0
POSCAR_mp-13871_copy2_opt.vasp,0
POSCAR_mp-1387_copy1_opt.vasp,0
POSCAR_mp-1387_copy2_opt.vasp,0
POSCAR_mp-1388_copy1_opt.vasp,0
POSCAR_mp-1388_copy2_opt.vasp,0
POSCAR_mp-1391_copy2_opt.vasp,1
POSCAR_mp-1393_copy1_opt.vasp,0
POSCAR_mp-1393_copy2_opt.vasp,0
POSCAR_mp-1394_copy1_opt.vasp,0
POSCAR_mp-1394_copy2_opt.vasp,0
POSCAR_mp-13955_copy1_opt.vasp,0
POSCAR_mp-13955_copy2_opt.vasp,0
POSCAR_mp-1395_copy2_opt.vasp,0
POSCAR_mp-1399_copy1_opt.vasp,0
POSCAR_mp-1399_copy2_opt.vasp,1
POSCAR_mp-1400_copy1_opt.vasp,0
POSCAR_mp-1400_copy2_opt.vasp,0
POSCAR_mp-1401_copy2_opt.vasp,0
POSCAR_mp-14024_copy1_opt.vasp,0
POSCAR_mp-14024_copy2_opt.vasp,1
POSCAR_mp-1402_copy1_opt.vasp,0
POSCAR_mp-1402_copy2_opt.vasp,0
POSCAR_mp-1404_copy2_opt.vasp,0
POSCAR_mp-1405_copy1_opt.vasp,0
POSCAR_mp-1405_copy2_opt.vasp,1
POSCAR_mp-1406_copy1_opt.vasp,1
POSCAR_mp-1406_copy2_opt.vasp,1
POSCAR_mp-1407_copy1_opt.vasp,1
POSCAR_mp-1407_copy2_opt.vasp,0
POSCAR_mp-1408_copy1_opt.vasp,0
POSCAR_mp-1408_copy2_opt.vasp,0
POSCAR_mp-1409_copy1_opt.vasp,0
POSCAR_mp-1409_copy2_opt.vasp,0
POSCAR_mp-22116_copy2_opt.vasp,0
POSCAR_mp-2211_copy1_opt.vasp,0
POSCAR_mp-16609_copy2_opt.vasp,0
POSCAR_mp-1660_copy1_opt.vasp,0
POSCAR_mp-1660_copy2_opt.vasp,0
POSCAR_mp-1662_copy1_opt.vasp,0
POSCAR_mp-1662_copy2_opt.vasp,1
POSCAR_mp-1664_copy1_opt.vasp,0
POSCAR_mp-1664_copy2_opt.vasp,0
POSCAR_mp-1665_copy1_opt.vasp,0
POSCAR_mp-1665_copy2_opt.vasp,0
POSCAR_mp-1667_copy1_opt.vasp,0
POSCAR_mp-1667_copy2_opt.vasp,0
POSCAR_mp-1670_copy1_opt.vasp,0
POSCAR_mp-1670_copy2_opt.vasp,0
POSCAR_mp-16718_copy1_opt.vasp,0
POSCAR_mp-16718_copy2_opt.vasp,1
POSCAR_mp-16719_copy1_opt.vasp,0
POSCAR_mp-21502_copy2_opt.vasp,0
POSCAR_mp-2150_copy1_opt.vasp,0
POSCAR_mp-2150_copy2_opt.vasp,0
POSCAR_mp-21515_copy1_opt.vasp,0
POSCAR_mp-21515_copy2_opt.vasp,0
POSCAR_mp-2152_copy1_opt.vasp,0
POSCAR_mp-2152_copy2_opt.vasp,0
POSCAR_mp-2154_copy1_opt.vasp,1
POSCAR_mp-2154_copy2_opt.vasp,1
POSCAR_mp-2156_copy1_opt.vasp,0
POSCAR_mp-2156_copy2_opt.vasp,1
POSCAR_mp-2157_copy1_opt.vasp,0
POSCAR_mp-2159_copy1_opt.vasp,1
POSCAR_mp-2159_copy2_opt.vasp,1
POSCAR_mp-215_copy1_opt.vasp,1
POSCAR_mp-215_copy2_opt.vasp,1
POSCAR_mp-2126_copy1_opt.vasp,0
POSCAR_mp-2126_copy2_opt.vasp,0
POSCAR_mp-21273_copy1_opt.vasp,0
POSCAR_mp-21273_copy2_opt.vasp,1
POSCAR_mp-21276_copy1_opt.vasp,1
POSCAR_mp-21276_copy2_opt.vasp,1
POSCAR_mp-2127_copy1_opt.vasp,0
POSCAR_mp-15679_copy1_opt.vasp,0
POSCAR_mp-22140_copy1_opt.vasp,0
POSCAR_mp-22140_copy2_opt.vasp,0
POSCAR_mp-22141_copy1_opt.vasp,0
POSCAR_mp-22141_copy2_opt.vasp,0
POSCAR_mp-22142_copy1_opt.vasp,0
POSCAR_mp-22142_copy2_opt.vasp,0
POSCAR_mp-2214_copy1_opt.vasp,0
POSCAR_mp-22154_copy1_opt.vasp,0
POSCAR_mp-22154_copy2_opt.vasp,0
POSCAR_mp-2215_copy1_opt.vasp,0
POSCAR_mp-2215_copy2_opt.vasp,0
POSCAR_mp-2217_copy1_opt.vasp,0
POSCAR_mp-2217_copy2_opt.vasp,0
POSCAR_mp-22204_copy1_opt.vasp,0
POSCAR_mp-22204_copy2_opt.vasp,0
POSCAR_mp-22205_copy1_opt.vasp,0
POSCAR_mp-22210_copy1_opt.vasp,0
POSCAR_mp-22210_copy2_opt.vasp,0
POSCAR_mp-22211_copy1_opt.vasp,0
POSCAR_mp-22211_copy2_opt.vasp,0
POSCAR_mp-22217_copy2_opt.vasp,0
POSCAR_mp-2222_copy2_opt.vasp,0
POSCAR_mp-22236_copy1_opt.vasp,0
POSCAR_mp-22236_copy2_opt.vasp,0
POSCAR_mp-22239_copy2_opt.vasp,0
POSCAR_mp-22240_copy1_opt.vasp,1
POSCAR_mp-22240_copy2_opt.vasp,0
POSCAR_mp-2225_copy1_opt.vasp,0
POSCAR_mp-22266_copy1_opt.vasp,0
POSCAR_mp-22266_copy2_opt.vasp,0
POSCAR_mp-2226_copy1_opt.vasp,0
POSCAR_mp-2226_copy2_opt.vasp,0
POSCAR_mp-22270_copy2_opt.vasp,0
POSCAR_mp-22282_copy1_opt.vasp,0
POSCAR_mp-22282_copy2_opt.vasp,0
POSCAR_mp-2228_copy1_opt.vasp,0
POSCAR_mp-2228_copy2_opt.vasp,0
POSCAR_mp-22297_copy2_opt.vasp,0
POSCAR_mp-2229_copy2_opt.vasp,1
POSCAR_mp-22309_copy2_opt.vasp,0
POSCAR_mp-22311_copy1_opt.vasp,0
POSCAR_mp-22311_copy2_opt.vasp,0
POSCAR_mp-22319_copy1_opt.vasp,0
POSCAR_mp-22320_copy2_opt.vasp,0
POSCAR_mp-22323_copy1_opt.vasp,0
POSCAR_mp-22323_copy2_opt.vasp,0
POSCAR_mp-2232_copy1_opt.vasp,1
POSCAR_mp-2232_copy2_opt.vasp,0
POSCAR_mp-22337_copy1_opt.vasp,0
POSCAR_mp-22337_copy2_opt.vasp,0
POSCAR_mp-2233_copy1_opt.vasp,0
POSCAR_mp-2233_copy2_opt.vasp,0
POSCAR_mp-22344_copy1_opt.vasp,0
POSCAR_mp-22344_copy2_opt.vasp,0
POSCAR_mp-2235_copy1_opt.vasp,0
POSCAR_mp-2235_copy2_opt.vasp,0
POSCAR_mp-22375_copy1_opt.vasp,0
POSCAR_mp-22375_copy2_opt.vasp,0
POSCAR_mp-2237_copy1_opt.vasp,1
POSCAR_mp-2237_copy2_opt.vasp,0
POSCAR_mp-22389_copy1_opt.vasp,0
POSCAR_mp-2238_copy1_opt.vasp,0
POSCAR_mp-2238_copy2_opt.vasp,0
POSCAR_mp-223_copy1_opt.vasp,1
POSCAR_mp-223_copy2_opt.vasp,0
POSCAR_mp-22422_copy1_opt.vasp,0
POSCAR_mp-22422_copy2_opt.vasp,0
POSCAR_mp-2243_copy2_opt.vasp,0
POSCAR_mp-22460_copy1_opt.vasp,0
POSCAR_mp-22077_copy1_opt.vasp,0
POSCAR_mp-22077_copy2_opt.vasp,0
POSCAR_mp-22079_copy1_opt.vasp,1
POSCAR_mp-22079_copy2_opt.vasp,0
POSCAR_mp-22083_copy1_opt.vasp,0
POSCAR_mp-22083_copy2_opt.vasp,0
POSCAR_mp-22095_copy1_opt.vasp,0
POSCAR_mp-22095_copy2_opt.vasp,0
POSCAR_mp-2209_copy1_opt.vasp,0
POSCAR_mp-2209_copy2_opt.vasp,0
POSCAR_mp-220_copy1_opt.vasp,0
POSCAR_mp-220_copy2_opt.vasp,0
POSCAR_mp-2210_copy1_opt.vasp,0
POSCAR_mp-2210_copy2_opt.vasp,0
POSCAR_mp-15679_copy2_opt.vasp,1
POSCAR_mp-1579_copy2_opt.vasp,0
POSCAR_mp-15809_copy1_opt.vasp,0
POSCAR_mp-15809_copy2_opt.vasp,0
POSCAR_mp-1580_copy2_opt.vasp,1
POSCAR_mp-1581_copy1_opt.vasp,1
POSCAR_mp-1581_copy2_opt.vasp,0
POSCAR_mp-15837_copy1_opt.vasp,0
POSCAR_mp-15837_copy2_opt.vasp,0
POSCAR_mp-1584_copy1_opt.vasp,0
POSCAR_mp-1584_copy2_opt.vasp,0
POSCAR_mp-1585_copy1_opt.vasp,0
POSCAR_mp-1585_copy2_opt.vasp,0
POSCAR_mp-1589_copy1_opt.vasp,0
POSCAR_mp-1592_copy1_opt.vasp,0
POSCAR_mp-1592_copy2_opt.vasp,0
POSCAR_mp-1594_copy1_opt.vasp,0
POSCAR_mp-15951_copy1_opt.vasp,1
POSCAR_mp-15951_copy2_opt.vasp,0
POSCAR_mp-15953_copy1_opt.vasp,0
POSCAR_mp-15953_copy2_opt.vasp,1
POSCAR_mp-1566_copy1_opt.vasp,0
POSCAR_mp-1566_copy2_opt.vasp,0
POSCAR_mp-1567_copy1_opt.vasp,0
POSCAR_mp-15694_copy1_opt.vasp,1
POSCAR_mp-15694_copy2_opt.vasp,1
POSCAR_mp-15698_copy1_opt.vasp,0
POSCAR_mp-15698_copy2_opt.vasp,0
POSCAR_mp-1569_copy2_opt.vasp,0
POSCAR_mp-1570_copy1_opt.vasp,0
POSCAR_mp-1570_copy2_opt.vasp,0
POSCAR_mp-1571_copy1_opt.vasp,0
POSCAR_mp-1571_copy2_opt.vasp,0
POSCAR_mp-1575_copy1_opt.vasp,0
POSCAR_mp-1575_copy2_opt.vasp,0
POSCAR_mp-1578_copy1_opt.vasp,0
POSCAR_mp-1578_copy2_opt.vasp,0
POSCAR_mp-1490_copy1_opt.vasp,0
POSCAR_mp-1490_copy2_opt.vasp,0
POSCAR_mp-1491_copy2_opt.vasp,0
POSCAR_mp-1495_copy1_opt.vasp,0
POSCAR_mp-1495_copy2_opt.vasp,0
POSCAR_mp-1497_copy1_opt.vasp,0
POSCAR_mp-1497_copy2_opt.vasp,1
POSCAR_mp-1500_copy1_opt.vasp,1
POSCAR_mp-1502_copy1_opt.vasp,0
POSCAR_mp-1502_copy2_opt.vasp,0
POSCAR_mp-1505_copy1_opt.vasp,0
POSCAR_mp-1505_copy2_opt.vasp,0
POSCAR_mp-1507_copy1_opt.vasp,0
POSCAR_mp-1507_copy2_opt.vasp,0
POSCAR_mp-1510_copy2_opt.vasp,0
POSCAR_mp-1513_copy1_opt.vasp,0
POSCAR_mp-15954_copy1_opt.vasp,0
POSCAR_mp-15954_copy2_opt.vasp,1
POSCAR_mp-15965_copy1_opt.vasp,0
POSCAR_mp-15965_copy2_opt.vasp,0
POSCAR_mp-1598_copy1_opt.vasp,0
POSCAR_mp-1601_copy2_opt.vasp,0
POSCAR_mp-1602_copy1_opt.vasp,0
POSCAR_mp-1602_copy2_opt.vasp,0
POSCAR_mp-16031_copy1_opt.vasp,0
POSCAR_mp-16031_copy2_opt.vasp,0
POSCAR_mp-1603_copy1_opt.vasp,0
POSCAR_mp-1603_copy2_opt.vasp,0
POSCAR_mp-1604_copy1_opt.vasp,0
POSCAR_mp-1604_copy2_opt.vasp,0
POSCAR_mp-1605_copy2_opt.vasp,0
POSCAR_mp-1606_copy1_opt.vasp,0
POSCAR_mp-1606_copy2_opt.vasp,0
POSCAR_mp-1607_copy1_opt.vasp,1
POSCAR_mp-1607_copy2_opt.vasp,0
POSCAR_mp-1608_copy1_opt.vasp,0
POSCAR_mp-1608_copy2_opt.vasp,0
POSCAR_mp-1609_copy1_opt.vasp,0
POSCAR_mp-1609_copy2_opt.vasp,0
POSCAR_mp-1610_copy1_opt.vasp,1
POSCAR_mp-1610_copy2_opt.vasp,1
POSCAR_mp-1611_copy1_opt.vasp,1
POSCAR_mp-1611_copy2_opt.vasp,1
POSCAR_mp-2211_copy2_opt.vasp,0
POSCAR_mp-2212_copy2_opt.vasp,0
POSCAR_mp-2213_copy1_opt.vasp,0
POSCAR_mp-2213_copy2_opt.vasp,0
POSCAR_mp-14107_copy1_opt.vasp,1
POSCAR_mp-1513_copy2_opt.vasp,1
POSCAR_mp-1514_copy2_opt.vasp,0
POSCAR_mp-1515_copy1_opt.vasp,0
POSCAR_mp-1515_copy2_opt.vasp,0
POSCAR_mp-1518_copy1_opt.vasp,0
POSCAR_mp-1519_copy1_opt.vasp,1
POSCAR_mp-1519_copy2_opt.vasp,1
POSCAR_mp-1521_copy1_opt.vasp,0
POSCAR_mp-1521_copy2_opt.vasp,0
POSCAR_mp-1522_copy1_opt.vasp,0
POSCAR_mp-1522_copy2_opt.vasp,1
POSCAR_mp-1523_copy1_opt.vasp,0
POSCAR_mp-1523_copy2_opt.vasp,0
POSCAR_mp-1525_copy1_opt.vasp,1
POSCAR_mp-1525_copy2_opt.vasp,1
POSCAR_mp-1526_copy1_opt.vasp,0
POSCAR_mp-1526_copy2_opt.vasp,0
POSCAR_mp-1529_copy2_opt.vasp,0
POSCAR_mp-15319_copy1_opt.vasp,0
POSCAR_mp-15319_copy2_opt.vasp,0
POSCAR_mp-15325_copy1_opt.vasp,0
POSCAR_mp-1532_copy1_opt.vasp,0
POSCAR_mp-1532_copy2_opt.vasp,0
POSCAR_mp-1533_copy2_opt.vasp,0
POSCAR_mp-1534_copy1_opt.vasp,1
POSCAR_mp-1534_copy2_opt.vasp,0
POSCAR_mp-1535_copy1_opt.vasp,0
POSCAR_mp-1535_copy2_opt.vasp,0
POSCAR_mp-1539_copy1_opt.vasp,0
POSCAR_mp-1539_copy2_opt.vasp,0
POSCAR_mp-1540_copy1_opt.vasp,0
POSCAR_mp-1540_copy2_opt.vasp,0
POSCAR_mp-1541_copy1_opt.vasp,1
POSCAR_mp-1541_copy2_opt.vasp,1
POSCAR_mp-1542_copy2_opt.vasp,0
POSCAR_mp-1543_copy2_opt.vasp,1
POSCAR_mp-1545_copy1_opt.vasp,0
POSCAR_mp-1545_copy2_opt.vasp,0
POSCAR_mp-1546_copy1_opt.vasp,0
POSCAR_mp-1546_copy2_opt.vasp,0
POSCAR_mp-1547_copy1_opt.vasp,1
POSCAR_mp-1547_copy2_opt.vasp,0
POSCAR_mp-1548_copy1_opt.vasp,0
POSCAR_mp-1548_copy2_opt.vasp,0
POSCAR_mp-1549_copy1_opt.vasp,0
POSCAR_mp-1549_copy2_opt.vasp,0
POSCAR_mp-1550_copy1_opt.vasp,1
POSCAR_mp-1550_copy2_opt.vasp,1
POSCAR_mp-1552_copy1_opt.vasp,1
POSCAR_mp-1552_copy2_opt.vasp,0
POSCAR_mp-1553_copy1_opt.vasp,0
POSCAR_mp-1554_copy2_opt.vasp,1
POSCAR_mp-15556_copy1_opt.vasp,0
POSCAR_mp-15557_copy2_opt.vasp,0
POSCAR_mp-1555_copy1_opt.vasp,0
POSCAR_mp-1555_copy2_opt.vasp,0
POSCAR_mp-1556_copy2_opt.vasp,1
POSCAR_mp-1558_copy1_opt.vasp,0
POSCAR_mp-1558_copy2_opt.vasp,0
POSCAR_mp-1560_copy1_opt.vasp,1
POSCAR_mp-15617_copy1_opt.vasp,0
POSCAR_mp-15617_copy2_opt.vasp,0
POSCAR_mp-15619_copy1_opt.vasp,0
POSCAR_mp-15619_copy2_opt.vasp,0
POSCAR_mp-1561_copy1_opt.vasp,1
POSCAR_mp-1561_copy2_opt.vasp,1
POSCAR_mp-15621_copy1_opt.vasp,0
POSCAR_mp-15621_copy2_opt.vasp,0
POSCAR_mp-1563_copy1_opt.vasp,0
POSCAR_mp-1563_copy2_opt.vasp,0
POSCAR_mp-15649_copy1_opt.vasp,0
POSCAR_mp-15649_copy2_opt.vasp,1
POSCAR_mp-1564_copy1_opt.vasp,0
POSCAR_mp-1564_copy2_opt.vasp,0
POSCAR_mp-15650_copy2_opt.vasp,1
POSCAR_mp-15651_copy1_opt.vasp,0
POSCAR_mp-15651_copy2_opt.vasp,0
POSCAR_mp-15659_copy1_opt.vasp,1
POSCAR_mp-15659_copy2_opt.vasp,1
POSCAR_mp-1565_copy1_opt.vasp,0
POSCAR_mp-1565_copy2_opt.vasp,0
POSCAR_mp-15660_copy1_opt.vasp,1
POSCAR_mp-15660_copy2_opt.vasp,1
POSCAR_mp-14107_copy2_opt.vasp,0
POSCAR_mp-1410_copy1_opt.vasp,1
POSCAR_mp-1410_copy2_opt.vasp,1
POSCAR_mp-14112_copy1_opt.vasp,1
POSCAR_mp-14112_copy2_opt.vasp,0
POSCAR_mp-1412_copy1_opt.vasp,0
POSCAR_mp-1412_copy2_opt.vasp,0
POSCAR_mp-1413_copy2_opt.vasp,1
POSCAR_mp-1415_copy1_opt.vasp,1
POSCAR_mp-1415_copy2_opt.vasp,1
POSCAR_mp-14172_copy1_opt.vasp,0
POSCAR_mp-14172_copy2_opt.vasp,0
POSCAR_mp-1418_copy1_opt.vasp,0
POSCAR_mp-1418_copy2_opt.vasp,0
POSCAR_mp-1422_copy1_opt.vasp,0
POSCAR_mp-1422_copy2_opt.vasp,0
POSCAR_mp-1423_copy2_opt.vasp,0
POSCAR_mp-1424_copy1_opt.vasp,1
POSCAR_mp-1424_copy2_opt.vasp,0
POSCAR_mp-1425_copy1_opt.vasp,0
POSCAR_mp-1425_copy2_opt.vasp,0
POSCAR_mp-1426_copy1_opt.vasp,0
POSCAR_mp-1426_copy2_opt.vasp,0
POSCAR_mp-14285_copy1_opt.vasp,0
POSCAR_mp-14285_copy2_opt.vasp,1
POSCAR_mp-14289_copy1_opt.vasp,0
POSCAR_mp-14289_copy2_opt.vasp,0
POSCAR_mp-1428_copy1_opt.vasp,0
POSCAR_mp-1428_copy2_opt.vasp,0
POSCAR_mp-1429_copy1_opt.vasp,0
POSCAR_mp-1431_copy1_opt.vasp,0
POSCAR_mp-1431_copy2_opt.vasp,0
POSCAR_mp-1432_copy2_opt.vasp,0
POSCAR_mp-1437_copy1_opt.vasp,0
POSCAR_mp-1437_copy2_opt.vasp,0
POSCAR_mp-1438_copy1_opt.vasp,0
POSCAR_mp-1438_copy2_opt.vasp,0
POSCAR_mp-1439_copy1_opt.vasp,0
POSCAR_mp-1439_copy2_opt.vasp,1
POSCAR_mp-1441_copy1_opt.vasp,0
POSCAR_mp-1441_copy2_opt.vasp,0
POSCAR_mp-1444_copy1_opt.vasp,0
POSCAR_mp-1444_copy2_opt.vasp,0
POSCAR_mp-1447_copy1_opt.vasp,1
POSCAR_mp-1447_copy2_opt.vasp,1
POSCAR_mp-1448_copy1_opt.vasp,1
POSCAR_mp-1448_copy2_opt.vasp,1
POSCAR_mp-1449_copy1_opt.vasp,0
POSCAR_mp-1449_copy2_opt.vasp,0
POSCAR_mp-1451_copy1_opt.vasp,0
POSCAR_mp-1451_copy2_opt.vasp,0
POSCAR_mp-1453_copy1_opt.vasp,1
POSCAR_mp-1453_copy2_opt.vasp,1
POSCAR_mp-14549_copy2_opt.vasp,1
POSCAR_mp-1455_copy1_opt.vasp,0
POSCAR_mp-1455_copy2_opt.vasp,0
POSCAR_mp-1458_copy1_opt.vasp,0
POSCAR_mp-1458_copy2_opt.vasp,0
POSCAR_mp-1459_copy2_opt.vasp,0
POSCAR_mp-1463_copy1_opt.vasp,0
POSCAR_mp-1463_copy2_opt.vasp,0
POSCAR_mp-1464_copy1_opt.vasp,0
POSCAR_mp-1464_copy2_opt.vasp,0
POSCAR_mp-14652_copy2_opt.vasp,0
POSCAR_mp-1465_copy2_opt.vasp,0
POSCAR_mp-1471_copy1_opt.vasp,0
POSCAR_mp-1471_copy2_opt.vasp,0
POSCAR_mp-1472_copy2_opt.vasp,0
POSCAR_mp-1474_copy2_opt.vasp,1
POSCAR_mp-1476_copy1_opt.vasp,1
POSCAR_mp-1476_copy2_opt.vasp,1
POSCAR_mp-14787_copy1_opt.vasp,0
POSCAR_mp-14787_copy2_opt.vasp,0
POSCAR_mp-1478_copy1_opt.vasp,1
POSCAR_mp-1478_copy2_opt.vasp,0
POSCAR_mp-1479_copy2_opt.vasp,1
POSCAR_mp-1481_copy1_opt.vasp,0
POSCAR_mp-1481_copy2_opt.vasp,0
POSCAR_mp-1483_copy1_opt.vasp,0
POSCAR_mp-1483_copy2_opt.vasp,0
POSCAR_mp-1484_copy1_opt.vasp,0
POSCAR_mp-1484_copy2_opt.vasp,0
POSCAR_mp-1486_copy2_opt.vasp,0
POSCAR_mp-1487_copy2_opt.vasp,0
POSCAR_mp-16228_copy1_opt.vasp,0
POSCAR_mp-16719_copy2_opt.vasp,0
POSCAR_mp-1671_copy1_opt.vasp,0
POSCAR_mp-1671_copy2_opt.vasp,0
POSCAR_mp-2163_copy1_opt.vasp,0
POSCAR_mp-2163_copy2_opt.vasp,0
POSCAR_mp-2164_copy1_opt.vasp,0
POSCAR_mp-2164_copy2_opt.vasp,1
POSCAR_mp-2165_copy1_opt.vasp,0
POSCAR_mp-2165_copy2_opt.vasp,0
POSCAR_mp-2167_copy1_opt.vasp,0
POSCAR_mp-2167_copy2_opt.vasp,0
POSCAR_mp-2170_copy1_opt.vasp,0
POSCAR_mp-2170_copy2_opt.vasp,0
POSCAR_mp-2172_copy1_opt.vasp,1
POSCAR_mp-2172_copy2_opt.vasp,1
POSCAR_mp-2176_copy1_opt.vasp,1
POSCAR_mp-2176_copy2_opt.vasp,1
POSCAR_mp-2178_copy1_opt.vasp,0
POSCAR_mp-2178_copy2_opt.vasp,0
POSCAR_mp-2179_copy1_opt.vasp,0
POSCAR_mp-2179_copy2_opt.vasp,0
POSCAR_mp-217_copy1_opt.vasp,0
POSCAR_mp-217_copy2_opt.vasp,0
POSCAR_mp-2182_copy1_opt.vasp,1
POSCAR_mp-2182_copy2_opt.vasp,1
POSCAR_mp-2183_copy1_opt.vasp,1
POSCAR_mp-2183_copy2_opt.vasp,1
POSCAR_mp-21844_copy1_opt.vasp,0
POSCAR_mp-21845_copy1_opt.vasp,0
POSCAR_mp-21845_copy2_opt.vasp,0
POSCAR_mp-2184_copy1_opt.vasp,0
POSCAR_mp-2184_copy2_opt.vasp,0
POSCAR_mp-21858_copy1_opt.vasp,1
POSCAR_mp-21858_copy2_opt.vasp,0
POSCAR_mp-21859_copy1_opt.vasp,0
POSCAR_mp-21859_copy2_opt.vasp,1
POSCAR_mp-2186_copy1_opt.vasp,1
POSCAR_mp-2186_copy2_opt.vasp,1
POSCAR_mp-21873_copy1_opt.vasp,0
POSCAR_mp-21873_copy2_opt.vasp,0
POSCAR_mp-2187_copy1_opt.vasp,0
POSCAR_mp-21893_copy1_opt.vasp,0
POSCAR_mp-21893_copy2_opt.vasp,0
POSCAR_mp-2189_copy2_opt.vasp,0
POSCAR_mp-21911_copy1_opt.vasp,0
POSCAR_mp-21911_copy2_opt.vasp,0
POSCAR_mp-2191_copy1_opt.vasp,1
POSCAR_mp-2191_copy2_opt.vasp,1
POSCAR_mp-2192_copy1_opt.vasp,1
POSCAR_mp-2192_copy2_opt.vasp,1
POSCAR_mp-2194_copy1_opt.vasp,0
POSCAR_mp-2194_copy2_opt.vasp,1
POSCAR_mp-2195_copy1_opt.vasp,0
POSCAR_mp-2195_copy2_opt.vasp,0
POSCAR_mp-2197_copy1_opt.vasp,0
POSCAR_mp-2197_copy2_opt.vasp,0
POSCAR_mp-2199_copy1_opt.vasp,0
POSCAR_mp-2199_copy2_opt.vasp,0
POSCAR_mp-219_copy1_opt.vasp,0
POSCAR_mp-219_copy2_opt.vasp,0
POSCAR_mp-22003_copy1_opt.vasp,0
